property_title,property_location,property_area,property_bedrooms,property_bathrooms,property_description,property_agent,property_price
"
3 bedroom apartment for sale in Kilimani
","

Off Lenana Road, Kilimani, Dagoretti North

",-,"
3
","








3

","
A spacious and lovely 3 bedroom, master en suit...
",Yellow Market,"
 KSh 18,000,000
"
"
2 bedroom apartment for sale in Kileleshwa
","

Kileleshwa, Dagoretti North

",-,"
2
","








2

","
2 Bedroom Luxury apartments - located in Kilel...
",Upper Deck Homes,"
KSh 11,000,000
"
"
3 bedroom apartment for sale in Kileleshwa
","

Mandera Road, Kileleshwa, Dagoretti North

","
2300 m²
","
3
",-,"
High End 3 Bedroom Apartment
",Olympia Gold Real Estate,"
KSh 23,000,000
"
"
1 bedroom apartment for sale in Kileleshwa
","

Kileleshwa, Dagoretti North

","
40 m²
","
1
","








1

","
AFFORDABLE 1 BEDROOM FOR SALE IN KILELESHWA.
",Round The Clock Homes,"
KSh 4,500,000
"
"
Furnished 3 bedroom apartment for sale in Kilimani
","

Kilimani, Kilimani, Kilimani, Dagoretti North

",-,"
3
","








4

","
Ultra Modern 3 Bedroom Duplex Apartment For Sal...
",Rainmaker Brokerage Ltd,"
KSh 25,000,000
"
"
3 bedroom apartment for sale in Westlands Area
","

Mvuli Road, Westlands, Westlands Area, Westlands

",-,"
3
","








3

","
Contemporary 3 Bedroom Apartment For Sale on Mv...
",Coral Property International Ltd,"
KSh 24,000,000
"
"
3 bedroom apartment for sale in Thika Road
","

USIU /Safaripark, Off Mirema Road., Thika Road, Thika Road

","
165 m²
","
3
","








4

","
The Northgate Apartment Homes
",The Urban Queen Enterprises Ltd,"
KSh 14,950,000
"
"
4 bedroom apartment for sale in Nyari
","

Enaki Town, Nyari, Westlands

",-,"
4
","








5

","
4 bedroom Apartments
",HassConsult,"
KSh 54,400,000
"
"
3 bedroom apartment for sale in Kileleshwa
","

Kileleshwa, Dagoretti North

","
200 m²
","
3
","








3

","
3 bedroom apartment for sale in Kileleshwa (Ken...
",Pam Golding Properties,"
KSh 22,000,000
"
"
2 bedroom apartment for sale in Kilimani
","

Kilimani, Dagoretti North

","
106 m²
","
2
","








2

","
Stylish 2 Bedroom Apartment Master Ensuite
",Peech Limited,"
KSh 12,000,000
"
"
3 bedroom apartment for sale in Naivasha Road
","

Naivasha Road., Naivasha Road, Dagoretti North

",-,"
3
","








2

","
PRECIOUS GARDENS 3 BEDROOM APARTMENTS FOR SALE-...
",Danco Limited,"
KSh 9,500,000
"
"
3 bedroom apartment for sale in Kileleshwa
","

Siaya Road, Nairobi, Kileleshwa, Dagoretti North

",-,"
3
","








2
 
","
3 Bedroom Apartment For Sale off Siaya Road Kil...
",Coral Property International Ltd,"
KSh 20,700,000
"
"
1 bedroom apartment for sale in Kilimani
","

Walk To Yaya Center, Kilimani, Dagoretti North

","
109 m²
","
1
","








1

","
A Tastefully FURNISHED & SERVICED 1bedroom apa...
",Yellow Market,"
KSh 12,500,000
"
"
4 bedroom apartment for sale in Kileleshwa
","

Kileleshwa, Dagoretti North

","
257 m²
","
4
","








4

","
4 Bedroom Apartment
",Sky Limits Ventures,"
KSh 23,500,000
"
"
3 bedroom apartment for sale in Kileleshwa
","

Mandera Road, Kileleshwa, Dagoretti North

","
230 m²
","
3
",-,"
Moon Valley Apartments
",VAAL Real Estate,"
KSh 31,100,000
"
"
3 bedroom apartment for sale in Kilimani
","

921w, Kilimani Estate, Denis Prit, Kilimani, Dagoretti North

","
1400 ft²
","
3
","








4

","
Modern three bedroom apartment situated in Kili...
",Ace Realtors Limited,"
KSh 10,200,000
 "
"
5 bedroom townhouse for sale in Lavington
","

Mzima Springs, Lavington, Dagoretti North

",-,"
5
","








6

","
5 Bedroom House for Sale
",Trendy Living,"
KSh 80,000,000
"
"
3 bedroom apartment for sale in Kilimani
","

Kilimani, Dagoretti North

","
130 m²
","
3
","








3

","
KILIMANI, NEW EXECUTIVE 3 BEDROOM + DSQ APARTME...
",Splendor Holdings,"
KSh 12,500,000
"
"
3 bedroom apartment for sale in Kilimani
","

Kilimani, Dagoretti North

","
13 m²
","
3
","








2

","
3 Bedroom Plus Dsq For Sale In Kilimani
",Ring Kenya Ltd,"
KSh 13,500,000
"
"
2 bedroom apartment for sale in Kilimani
","

Kilimani, Dagoretti North

","
140 m²
","
2
","








2

","
2 BEDROOM APARTMENT + DSQ FOR SALE, NEW, (FRO...
",Splendor Holdings,"
KSh 12,000,000
"
"
2 bedroom apartment for sale in Kilimani
","

Dennis Pritt, Kilimani, Dagoretti North

","
120 m²
","
2
","








3

","
Cozy 2 BR all en suite apartment along Dennis...
",Prima Properties Ke,"
KSh 12,800,000
"
"
2 bedroom apartment for sale in Kilimani
","

Kindaruma, Kilimani, Dagoretti North

","
95 m²
","
2
","








2

","
Elegant 2Bedroom Apartment Master Ensuite
",Peech Limited,"
KSh 8,500,000
"
"
2 bedroom apartment for sale in Kileleshwa
","

 1, Ring Road, Kileleshwa, Dagoretti North

","
110 m²
","
2
","








2

","
Executive Two Bedroom Apartments For Sale in Ki...
",Westside Real Estate,"
KSh 11,000,000
"
"
1 bedroom apartment for sale in Kilimani
","

Kilimani, Kilimani, Dagoretti North

","
730 ft²
","
1
","








1

","
1BR APARTMENT FOR SALE, KILIMANI.
",Property City,"
KSh 6,400,000
"
"
3 bedroom apartment for sale in Karura
","

Karura, Westlands

",-,"
3
","








4

","
New & Spacious 3 Bedroom Apartment Plus Dsq
",Origin Homes,"
KSh 29,000,000
"
"
2 bedroom apartment for sale in Kilimani
","

Denis Pritt Road, Kilimani, Dagoretti North

",-,"
2
","








3

","
2 BEDROOM APARTMENT ALL ENSUITE KILIMANI
",Mwalimu B & Co.,"
KSh 13,500,000
"
"
3 bedroom apartment for sale in Parklands
","

Parklands, Westlands

",-,"
3
","








3

","
3 bedroom apartment for sale in Parklands - 3KE...
",Pam Golding Properties,"
KSh 29,000,000
"
"
3 bedroom apartment for sale in Kilimani
","

Kilimani, Dagoretti North

","
158 m²
","
3
","








4

","
 3 BEDROOM APARTMENTS FOR SALE IN KILIMANI/ HURL...
",Danco Limited,"
KSh 12,700,000
"
"
7 bedroom house for sale in Karen
","

Karen, Langata

",-,"
7
","








7

","
7 bedroom house for sale in Karen
",Newpoint Properties,"
KSh 95,000,000
"
"
0.25 ac commercial land for sale in Mombasa Road
","

Mombasa Road, Mombasa Road

",-,-,-,"
Industrial plot 1/4 Acres for sale Mombasa road
",Standard Shelters Limited,"
KSh 20,000,000
"
"
3 bedroom apartment for sale in Lavington
","

Lavington, Dagoretti North

","
211 m²
","
3
","








4

","
Amazing spacious 3 bedroom apartments in Laving...
",Aldrich Property Consultants,"
KSh 19,500,000
"
"
3 bedroom apartment for sale in Lavington
","

Hatheru, Lavington, Dagoretti North

","
186 m²
","
3
","








3

","
Spacious & Elegant 3 Bedroom All Ensuite+DSQ
",Peech Limited,"
KSh 19,000,000
"
"
2 bedroom apartment for sale in Kilimani
","

924M, Kilimani Estate, Kilimani, Dagoretti North

","
1100 ft²
","
2
","








2

","
Prestigious two bedroom apartment situated in K...
",Ace Realtors Limited,"
KSh 7,499,999
"
"
5 bedroom apartment for sale in Kileleshwa
","

Kileleshwa, Dagoretti North

",-,"
5
","








5

","
5 bedroom double-storey apartment for sale in K...
",Pam Golding Properties,"
KSh 35,000,000
"
"
3 bedroom apartment for sale in Kileleshwa
","

Laikipia Road, Kileleshwa, Dagoretti North

",-,"
3
",-,"
Three Bedroom Plus Dsq Apartments For Sale - Ki...
",PMC Estates Limited,"
KSh 13,500,000
"
"
2 bedroom apartment for sale in Kileleshwa
","

Kileleshwa, Dagoretti North

","
170 m²
","
2
","








3

","
Exclusive 2 Bedroom All Ensuite For Sale in Kil...
",Nuru Breeze Homes Realty Limited,"
KSh 15,000,000
"
"
2 bedroom apartment for sale in Kileleshwa
","

Kileleshwa, Dagoretti North

","
110 m²
","
2
","








2

","
2 BEDROOM EXECUTIVE APARTMENT FOR SALE IN KILEL...
",Splendor Holdings,"
KSh 9,000,000
"
"
4 bedroom townhouse for sale in Parklands
","

6th parklands , Parklands, Westlands

","
3000 m²
","
4
","








3

","
6th parklands bordering muthaiga
",Greenday Properties,"
KSh 35,000,000
"
"
2 bedroom apartment for sale in Kilimani
","

Kilimani, Dagoretti North

",-,"
2
","








2

","
Exquisite 2 bedroom Apartments for sale in kili...
",Wilnas Property Ltd,"
KSh 9,500,000
"
"
3 bedroom apartment for sale in Lavington
","

Lavington, Dagoretti North

",-,"
3
","








3

","
LAVINGTON, NEW 3 BEDROOM APARTMENT WITH DSQ FO...
",Splendor Holdings,"
KSh 18,500,000
"
"
3 bedroom apartment for sale in Riruta
","

Off Naivasha Road, Riruta, Dagoretti South

","
121 m²
","
3
","








2

","
Precious Garden Apartments
",HF Group PLC,"
KSh 7,500,000
"
"
1 bedroom apartment for sale in Waiyaki Way
","

Waiyaki Way, Westlands

","
52 m²
","
1
","








1

","
1&2 Bedroom apartments for sale
",B. Nyariki Properties,"
KSh 3,250,000
"
"
3 bedroom apartment for sale in Kilimani
","

Kilimani, Dagoretti North

",-,"
3
","








3

","
Brand new 3 bedroom apartment withDsq
",Wilnas Property Ltd,"
KSh 25,000,000
"
"
2 bedroom apartment for sale in Kileleshwa
","

Kileleshwa, Dagoretti North

",-,"
2
","








2

","
The Marquis - 2,3 & 4 Bedroom Apartments in Kil...
",Coral Property International Ltd,"
KSh 15,240,000
"
"
2 bedroom apartment for sale in Rhapta Road
","

St. Michael Road, Rhapta Road, Westlands

","
130 m²
","
2
","








3

","
MODERN TWO BEDROOMS FOR SALE IN WESTLAND
",Calmillers Holding Ltd,"
KSh 15,500,000
"
"
3 bedroom apartment for sale in Kileleshwa
","

Kileleshwa, Dagoretti North

",-,"
3
","








2

","
Brand new 3 bedroom Apartment for sale in Kilel...
",Wilnas Property Ltd,"
KSh 10,500,000
"
"
3 bedroom apartment for sale in Kilimani
","

Kilimani, Kilimani, Dagoretti North

","
210 m²
","
3
","








4

","
4BEDROOMS, 5BATHROOMS 1DSQ & VIEWS
",Balis Properties,"
KSh 17,990,000
"
"
3 bedroom apartment for sale in Kilimani
","

Kilimani, Dagoretti North

",-,"
3
",-,"
Three bedroom apartments for sale in Kilimani
",PMC Estates Limited,"
KSh 15,200,000
"
"
3 bedroom apartment for sale in Nairobi Central
","

Kileleshwa, Othaya Rd., Nairobi Central, Starehe

","
120 m²
","
3
","








3

","
Modern e bedrooms Apartment on offer.
",Openhouse realtors,"
KSh 12,000,000
"
"
3 bedroom apartment for sale in Lavington
","

330/576, Riara rd, Lavington, Dagoretti North

",-,"
3
","








3

","
3 bedroom apartment
",Didenco Investments,"
KSh 21,000,000
"
"
3 bedroom apartment for sale in Kileleshwa
","

Kileleshwa, Kileleshwa, Dagoretti North

","
211 m²
","
3
","








5

","
New 3 Bedrooms + Sq 211 Sqm Ksh. 19.9M Ready Fo...
",Sir Francis Marketing & Consultants Ltd,"
KSh 19,900,000
"
"
2 bedroom apartment for sale in Kileleshwa
","

Kileleshwa, Dagoretti North

","
956 m²
","
2
","








2

","
LUXURY LIVING IN A MODERN SPACE-2 BEDROOM APART...
",A1 Properties Ltd,"
KSh 15,500,000
"
"
3 bedroom apartment for sale in Kilimani
","

345, Yaya centre, Kilimani, Dagoretti North

",-,"
3
","








3

","
3 bedroom for sale
",Didenco Investments,"
KSh 16,500,000
"
"
3 bedroom apartment for sale in Kileleshwa
","

Tabere Crescent, Kileleshwa, Dagoretti North

","
160 m²
","
3
","








2

","
3 bedroom apartment for sale in Kileleshwa (Ken...
",Pam Golding Properties,"
KSh 24,000,000
"
"
0.5 ac residential land for sale in Runda
","

Runda, Westlands

",-,-,-,"
½ Acre Runda Garden Estate
",Rescom Ventures Ltd,"
KSh 35,000,000
"
"
2 bedroom apartment for sale in Kilimani
","

Kilimani, Dagoretti North

",-,"
2
","








2

","
2bedroom newly built bedroom on sale
",Canaan Properties,"
KSh 9,500,000
"
"
4168 m² commercial land for sale in Pangani
","

Muthaiga Square, Pangani, Starehe

","
4168 m²
",-,-,"
💥Prime 1.03 Acres Commercial Property FOR SALE...
",Sir Francis Marketing & Consultants Ltd,"
KSh 260,000,000
"
"
2 bedroom apartment for sale in Kileleshwa
","

Kileleshwa, Nyeri Road, Kileleshwa, Dagoretti North

","
1451 ft²
","
2
","








2

","
The Marquis Apartments in Kileleshwa for SALE
",Hayer One Group,"
KSh 18,500,000
"
"
3 bedroom apartment for sale in Kileleshwa
","

laikipia road, Kileleshwa, Dagoretti North

",-,"
3
 ","








3

","
3 br for sale in kileleshwa near kasuku centre
",Nairobi Property,"
KSh 10,500,000
"
"
3 bedroom apartment for sale in Kileleshwa
","

Kileleshwa, Dagoretti North

",-,"
 3
","








2

","
3 bedroom apartment for sale in Kileleshwa (Ken...
",Pam Golding Properties,"
KSh 17,000,000
"
"
3 bedroom apartment for sale in Kilimani
","

Kilimani, Dagoretti North

",-,"
3
","








3

","
Northcote Apartments
",Tysons Limited,"
KSh 24,000,000
"
"
3 bedroom apartment for sale in Kilimani
","

Lenana Road, Kilimani, Dagoretti North

",-,"
3
",-,"
3 Bedroom 2 En-suite Lovely Apartment For Sale...
",Simkar Group Limited,"
KSh 20,000,000
"
"
3 bedroom apartment for sale in Kilimani
","

Kilimani, Dagoretti North

","
200 m²
","
3
","








2

","
3 BEDROOM + PLUS DSQ FOR SALE IN KILIMANI
",Abode Realty,"
 KSh 21,500,000
"
"
6 bedroom apartment for sale in Kileleshwa
","

Kileleshwa, Dagoretti North

",-,"
6
","








6

","
6 Bedroom Penthouse All Ensuite at Kileleshwa
",Afrique Properties Limited,"
KSh 30,000,000
"
"
2 bedroom apartment for sale in Kileleshwa
","

Tabere Lane, Kileleshwa, Dagoretti North

","
99 m²
","
2
","








2

","
2 bedroom+ 3 balconies-Alina Ridge
",Wonder Properties,"
KSh 9,700,000
"
"
2 bedroom apartment for sale in Kilimani
","

Kirichwa Road, Kilimani, Dagoretti North

","
122 m²
","
2
","








3

","
Kirichwa Place - 2 Bedroom + Dsq, All Ensuite A...
",Sakile Properties,"
KSh 11,900,000
"
"
2 bedroom apartment for sale in Kileleshwa
","

Kileleshwa, Dagoretti North

",-,"
2
",-,"
2bdrm apartment on sale
",REALTY BORIS,"
KSh 9,500,000
"
"
3 bedroom apartment for sale in Kilimani
","

Chelezo apartments, Kilimani, Dagoretti North

","
14 m²
","
3
","








3

","
3 Bedroom Apartments plus DSQ For Sale in Kil...
",Crystal Valuers LTD,"
KSh 14,650,000
"
"
Furnished 2 bedroom apartment for sale in Kilimani
","

Riara Road, Riara Road, Kilimani, Dagoretti North

","
122 m²
","
2
","








2

","
Delightful 2br apt - fully furnished and equipp...
",Property Zone East Africa,"
KSh 14,500,000
"
"
1 bedroom apartment for sale in Kileleshwa
","

Kileleshwa, Dagoretti North

",-,"
1
","








1

","
Stylish 1 and 2 bedroom apartment in Kileleshwa
",-,"
KSh 7,500,000
"
"
2 bedroom apartment for sale in Ruaraka
","

Ruaraka, Ruaraka

","
91 m²
","
2
","








2

","
2 Bedroom Duplex For Sale
",365 Pavilion Place,"
KSh 9,900,000
"
"
3 bedroom apartment for sale in Lavington
","

Lavington, Dagoretti North

",-,"
3
","








3

","
Brand New 3 bedroom apartment with dsq.
",Wilnas Property Ltd,"
KSh 19,500,000
"
"
3 bedroom apartment for sale in Lavington
","

Lavington, Dagoretti North

",-,"
3
","








3

","
3 bedroom apartment for sale in Lavington (Keny...
",Pam Golding Properties,"
KSh 17,000,000
"
"
1 bedroom apartment for sale in Kileleshwa
","

kikambala, Kileleshwa, Dagoretti North

",-,"
1
","








1

","
1 & 2 bedroom Apartment for Sale in Kileleshwa
",Crystal Valuers LTD,"
KSh 9,600,000
"
"
2 bedroom apartment for sale in Kileleshwa
","

Othaya rd, Kileleshwa, Dagoretti North

","
110 m²
","
2
","








2

","
2 Bedroom For sale in Kileleshwa
",Abode Realty,"
KSh 8,500,000
"
"
1 ac commercial property for sale in Mombasa Road
","

Next to Liberty Plaza, Mombasa Road, Mombasa Road

","
1 ac
",-,-,"
1 Acre Developed Plot with 6 Godowns Includes V...
",-,"
KSh 198,000,000
"
"
3 bedroom apartment for sale in Kileleshwa
","

Kileleshwa, Kileleshwa, Dagoretti North

","
225 m²
","
3
","








4

","
LUXURY 3BEDROOM DUPLEX PENTHOUSE - PLUS DSQ
",Balis Properties,"
KSh 30,000,000
"
"
3 bedroom apartment for sale in Kahawa West
","

Richland Pointe Apartments, Kahawa West, Roysambu

","
125 m²
","
3
","








3

","
3 bedroom apartments for sale in Kahawa West -...
",Crystal Valuers LTD,"
KSh 9,500,000
"
"
3 bedroom apartment for sale in Kilimani
","

Kilimani, Dagoretti North

","
130 m²
","
3
","








3

","
3 bedrooms apartment +dsQ
",Kenya Classic Homes,"
KSh 13,000,000
"
"
3 bedroom apartment for sale in Kileleshwa
","

Othaya Road, Kileleshwa, Dagoretti North

","
120 m²
","
3
","








2

","
2& 3Bedroom Apartments For Sale-DIAMOND HOMES I...
",Crystal Valuers LTD,"
KSh 10,500,000
"
"
3 bedroom apartment for sale in Kileleshwa
","

Kileleshwa, Dagoretti North

",-,"
3
","








3

","
BRAND NEW 3 BEDROOM APARMENT WITH DSQ.
",Wilnas Property Ltd,"
KSh 17,000,000
"
"
4 bedroom apartment for sale in Kilimani
","

Kilimani, Dagoretti North

",-,"
4
","








4

","
4 bedroom apartment for sale in Kilimani (Kenya...
",Pam Golding Properties,"
KSh 21,000,000
"
"
2 bedroom apartment for sale in Parklands
","

Limuru Road , Parklands, Westlands

",-,"
2
",-,"
 2, 3 & 4 Bedroom spectacular Apartments
",Good Living Properties Ltd,"
KSh 19,000,000
"
"
3 bedroom apartment for sale in Kileleshwa
","

Kileleshwa, Dagoretti North

",-,"
3
","








2

","
3 bedroom apartment for sale in Kileleshwa - 3K...
",Pam Golding Properties,"
KSh 21,000,000
"
"
5 bedroom house for sale in Jamhuri
","

Jamhuri estate, off Ngong Road, Jamhuri, Ngong

",-,"
5
","








4

","
House for Sale
",Red Knot  Properties Limited,"
KSh 23,000,000
"
"
3 bedroom apartment for sale in Kileleshwa
","

Kileleshwa, Dagoretti North

","
230 m²
","
3
","








4

","
Exquisite & Lovely 3 bedroom all ensuite apartm...
",A1 Properties Ltd,"
KSh 28,000,000
"
"
2 bedroom apartment for sale in Naivasha Road
","

Naivasha Road, Dagoretti North

","
80 m²
","
2
","








2

","
2 Bed Flat & Apartment for Sale in Naivasha Roa...
",-,"
KSh 6,950,000
"
"
4 bedroom apartment for sale in Rhapta Road
","

Nairobi, Westlands, Rhapta Road, Westlands

",-,"
4
","








4

","
4 Bedroom Duplex For Sale On Rhapta Road, Westl...
",Coral Property International Ltd,"
KSh 49,500,000
"
"
3 bedroom apartment for sale in Kileleshwa
","

Kileleshwa, Kileleshwa, Dagoretti North

","
177 m²
","
3
","








4

","
3BEDROOMS. 4BATHROOMS. 1DSQ
",Balis Properties,"
KSh 17,500,000
"
"
10000 m² warehouse for sale in Mombasa Road
","

Syokimau, Mombasa Road, Mombasa Road

","
10000 m²
",-,-,"
Warehouse To Let Mombasa Rd
",Interpark Enterprises,"
KSh 260,000
"
"
4 bedroom apartment for sale in Lavington
","

Lavington, Dagoretti North

",-,"
4
","








4

","
Lavington 4 Bedroom Penthouse Duplex Apartment...
",J.M McCarthy Properties Ltd,"
KSh 41,000,000
"
"
2 bedroom apartment for sale in Westlands Area
","

Westlands Area, Westlands

",-,"
 2
",-,"
Elite Residence 2Bed
",VAAL Real Estate,"
KSh 21,200,000
"
"
2 bedroom apartment for sale in Kilimani
","

Kilimani, Dagoretti North

",-,"
2
","








2

","
UNFURNISHED 2 BEDROOM APARTMENTS FOR SALE
",Olympia Gold Real Estate,"
KSh 15,500,000
"
"
4 bedroom apartment for sale in Lavington
","

Lavington, Dagoretti North

","
270 m²
","
4
","








4

","
4 BEDROOM DUPLEX + DSQ FOR SALE IN LAVINGTION,...
",Splendor Holdings,"
KSh 35,000,000
"
"
3 bedroom apartment for sale in Kilimani
","

Kilimani, Dagoretti North

",-,"
3
","








4

","
A Beautiful 3 Bedroom All En-suite For Sale In...
",Halifax Estate Agency,"
KSh 24,000,000
"
"
5 bedroom house for sale in Lavington
","

Loiyangalani Drive, Lavington, Dagoretti North

","
604 m²
","
5
","








5

","
5 Bed Townhouses For Sale in Lavington, Nairobi
",Fit Property,"
KSh 70,000,000
"
"
3 bedroom apartment for sale in Kileleshwa
","

Othaya Rd, Kileleshwa, Dagoretti North

","
196 m²
","
3
","








4

","
3 & 4 Bed en-suite plus DSQ at Golden Century a...
",Prima Properties Ke,"
KSh 20,000,000
"
